N,B,dtype,iters,tag,driver,lower,deterministic_mode,tol,max_sweeps,sort_eig,k_request,which,il,iu,chunk_size,time_ms,time_per_matrix_ms,throughput_mat_per_s,nonzero_info,max_info,k_solved_min,k_solved_max,status,error
1024,4096,float32,3,syevd_vec_uplo1_det1,syevd,True,1,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevd_vec_uplo1_det2,syevd,True,2,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevd_vec_uplo0_det0,syevd,False,0,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevd_vec_uplo0_det1,syevd,False,1,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevd_vec_uplo0_det2,syevd,False,2,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw20,syevj_batched,True,0,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw50,syevj_batched,True,0,1e-05,50,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw100,syevj_batched,True,0,1e-05,100,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw50,syevj_batched,True,0,1e-07,50,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw100,syevj_batched,True,0,1e-07,100,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw20,syevj_batched,False,0,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw50,syevj_batched,False,0,1e-05,50,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw100,syevj_batched,False,0,1e-05,100,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw20,syevj_batched,False,0,1e-06,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw50,syevj_batched,False,0,1e-06,50,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw100,syevj_batched,False,0,1e-06,100,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw20,syevj_batched,False,0,1e-07,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw50,syevj_batched,False,0,1e-07,50,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw100,syevj_batched,False,0,1e-07,100,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,xsyev_batched_vec_uplo1_det0,xsyev_batched,True,0,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,xsyev_batched_vec_uplo1_det1,xsyev_batched,True,1,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,xsyev_batched_vec_uplo1_det2,xsyev_batched,True,2,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
1024,4096,float32,3,xsyev_batched_vec_uplo0_det0,xsyev_batched,False,0,1e-05,20,True,1024,largest,1,-1,4096,nan,nan,nan,-1,-1,-1,-1,oom,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 95.00 GiB of which 6.36 GiB is free. Process 1346411 has 83.74 GiB memory in use. Including non-PyTorch memory, this process has 4.89 GiB memory in use. Of the allocated memory 1024.00 MiB is allocated by PyTorch, and 3.16 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory "
